鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹南鎮,建物,苗栗縣竹南鎮大埔街１４７號２樓,0.0,住,,,1120211,土地0建物0車位0,二層,4,套房(1房1廳1衛),住商用、停車空間,鋼筋混凝土造,1061229,49.29,1,0,1,有,無,有,13800,280,,0.0,0,承租人負擔：電費。,RPPNMLLKKHIGFDK97CC
頭份市,建物,苗栗縣頭份市興隆里５鄰花園東路１８２號１樓,0.0,,山坡地保育區,丙種建築用地,1120117,土地0建物1車位1,一層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1051222,150.89,3,2,2,有,有,有,23000,152,坡道平面,0.0,2000,管理費由出租人承擔。電費、水費、瓦斯費由承租人承擔。,RPPNMLQKKHIGFFK68CC
竹南鎮,建物,苗栗縣竹南鎮大埔一街１３號５樓０１房,0.0,住,,,1120218,土地0建物0車位0,五層,5,套房(1房1廳1衛),住宅、店舖、停車空間,鋼筋混凝土造,1040129,15.0,1,0,1,有,有,有,5500,367,,0.0,0,承租人負擔：電費,RPPNMLTKKHIGFDK78CC
竹南鎮,建物,苗栗縣竹南鎮崎頂里１５鄰仁愛路２１１５巷４號,0.0,,鄉村區,乙種建築用地,1120207,土地0建物1車位0,全,2,透天厝,住家用,ＲＣ補強,0670908,98.4,5,1,2,有,無,有,22000,224,,0.0,0,水費、電費、瓦斯費需由承租方負擔,RPPNMLOLKHIGFDK38CC
後龍鎮,建物,苗栗縣後龍鎮校椅里８鄰?榔七街９０號九樓之一,0.0,住,,,1120208,土地0建物1車位1,九層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1071120,144.67000000000002,1,1,2,有,有,有,13000,90,坡道平面,35.97,0,水電瓦斯、網路費及每月管理費5000元由承租人另外負擔。,RPRNMLOLKHIGFDK58CC
竹南鎮,建物,苗栗縣竹南鎮龍鳳里９鄰龍山路一段１６３巷１號六樓,0.0,住,,,1120217,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830202,100.59,3,2,1,有,有,有,10000,99,,0.0,0,水電瓦斯、網路費及每月管理費333元由承租人另外負擔。,RPSNMLOLKHIGFDK68CC
竹南鎮,建物,苗栗縣竹南鎮科專二路２１３巷２６號,0.0,住,,,1120212,土地0建物0車位0,全,5,透天厝,住家用、停車空間,鋼筋混凝土造,1050301,13.22,1,0,1,有,無,有,4000,303,,0.0,0,房間3樓B室。水費、網路費由出租人負擔。電費由承租人負擔。沒有瓦斯、管理費。,RPTNMLOLKHIGFDK78CC
竹南鎮,建物,苗栗縣竹南鎮大埔一街２２號３樓,0.0,商,,,1120302,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090915,117.16,2,1,1,有,有,有,19800,169,,0.0,0,承租人負擔：水費、電費、瓦斯費、網路費,RPPNMLNJLHIGFDK18CC
竹南鎮,建物,苗栗縣竹南鎮龍山里９鄰龍泉街１２號２樓,0.0,,,,1120304,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840826,63.8,2,0,1,有,無,無,6000,94,,0.0,0,租賃範圍不含水，電，瓦斯，網路費，均由承租人負擔,RPPNMLOKLHIGFDK38CC
竹南鎮,建物,苗栗縣竹南鎮大埔一街２８號４樓,0.0,商,,,1120314,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090915,115.48,2,1,1,有,有,有,20000,173,,0.0,0,承租人負擔：水費、電費、瓦斯費、網路費,RPUNMLOKLHIGFDK88CC
竹南鎮,建物,苗栗縣竹南鎮崎頂里１６鄰和勇街１９號四樓之二,0.0,,工業區,丁種建築用地,1120318,土地0建物1車位0,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041126,59.0,2,1,1,有,無,有,15000,254,,0.0,0,,RPPNMLSKLHIGFDK78CC
竹南鎮,建物,苗栗縣竹南鎮大埔七街４２號,0.0,住,,,1120315,土地0建物0車位0,見其他登記事項,4,套房(1房1廳1衛),住商用、停車空間,鋼筋混凝土造,1041229,40.0,2,0,2,有,無,有,14600,365,,0.0,0,承租人承擔：電費、第四台費用,RPQNMLLLLHIGFDK28CC
