鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路１２７號１２F-５,20.68,住,,,1120211,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土加強磚造,0640115,56.55,2,1,2,有,無,有,25000,442,坡道機械,0.0,0,,RPPNMLNKKHIGFBM18CC
草屯鎮,建物,南投縣草屯鎮富中路７３號五樓,0.0,住,,,1120212,土地0建物0車位0,五層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1040825,40.64,1,0,1,有,有,有,6100,150,,0.0,0,,RPSNMLOKKHIGFBM58CC
草屯鎮,建物,南投縣草屯鎮富中路７５號六樓,0.0,住,,,1120212,土地0建物0車位0,六層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1040825,40.64,1,0,1,有,有,有,6100,150,,0.0,0,,RPTNMLOKKHIGFBM68CC
草屯鎮,房地(土地+建物),南投縣草屯鎮虎山路１１８之６號,17.33,住,,,1120114,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820907,81.55,3,2,2,有,無,有,16800,206,,0.0,0,,RPPNMLPKKHIGFBM38CC
草屯鎮,房地(土地+建物),南投縣草屯鎮民生二街４３號３樓之４,17.55,住,,,1120219,土地1建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830411,111.58,3,2,2,有,無,有,13000,117,,0.0,0,,RPPNMLKLKHIGFBM97CC
南投市,房地(土地+建物),南投縣南投市華陽路１９９號,926.03,住,,,1120211,土地2建物1車位0,一層,1,店面(店鋪),店舖,鋼骨造,1111221,270.52,0,0,0,無,無,無,225000,832,,0.0,0,112年2月11日至118年2月10日止租金貳拾貳萬伍仟元整.118年2月11日至121年2月10日止租金貳拾參萬元整。121年2月11日至124年2月10日止租金為貳拾肆萬元整.124年2月11日至127年2月10止租金為貳拾伍萬元整,RPPNMLLLKHIGFAM97CC
南投市,房地(土地+建物),南投縣南投市復興路１９３號１樓,87.0,商,,,1120213,土地2建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0730629,55.48,1,1,1,有,無,無,38116,687,,0.0,0,,RPPNMLMLKHIGFAM08CC
南投市,房地(土地+建物),南投縣南投市育樂一街２５號,105.0,住,,,1120217,土地1建物1車位0,見其他登記事項,3,店面(店鋪),店舖、住宅、樓梯間,鋼筋混凝土造,1030604,246.63,4,3,4,有,無,無,30000,122,,0.0,0,,RPPNMLNLKHIGFAM18CC
埔里鎮,房地(土地+建物),南投縣埔里鎮埔里鎮下湳巷１５號,903.63,,特定農業區,丁種建築用地,1120220,土地1建物1車位0,見其他登記事項,1,工廠,工場（廠）、辦公室、員工宿舍、樓梯間、機械室,鋼骨造、ＲＣ造,0951229,903.63,0,0,0,無,無,有,120000,,,0.0,0,建號共有三棟建物，本次租賃僅承租160建號內甲3建物。,RPPNMLOLKHIGFCM48CC
草屯鎮,建物,南投縣草屯鎮富中路５３號七樓,0.0,住,,,1120301,土地0建物0車位0,七層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1040825,37.75,1,0,1,有,有,有,6900,183,,0.0,0,,RPPNMLNJLHIGFBM18CC
草屯鎮,建物,南投縣草屯鎮富中路５７號五樓,0.0,住,,,1120302,土地0建物0車位0,五層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1040825,37.980000000000004,1,0,1,有,有,有,6400,169,,0.0,0,,RPPNMLRJLHIGFBM58CC
草屯鎮,房地(土地+建物),南投縣草屯鎮虎山路５４５號２０號２０５室,748.15,住,,,1120306,土地1建物0車位0,二層,4,套房(1房1廳1衛),集合住宅、樓梯間,鋼筋混凝土造,1081203,38.36,1,1,1,有,無,有,10000,261,,0.0,0,,RPPNMLTJLHIGFBM78CC
