鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,27.39,住,,,1120214,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.35,2,2,2,有,無,6800000,75897,一樓平面,11.41,1340000,,RPRNMLPKKHIGFAT09CB,小倆口8期,D2棟5號
屏東市,房地(土地+建物)+車位,屏東縣屏東市公正四街,23.57,住,,,1120220,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.1,2,2,2,有,無,10220000,94321,坡道平面,29.59,1400000,,RPPNMLNLKHIGFAT78CB,閱山,2棟B3-9F號
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,29.43,住,,,1120219,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,88.7,2,2,2,有,無,7170000,75301,一樓平面,11.41,1350000,,RPQNMLNLKHIGFAT88CB,小倆口8期,D1棟3號
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,27.39,住,,,1120219,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.35,2,2,2,有,無,6830000,76175,一樓平面,11.41,1350000,,RPRNMLNLKHIGFAT98CB,小倆口8期,D2棟4號
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,26.37,住,,,1120219,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,80.67,2,2,2,有,無,6630000,76234,一樓平面,11.41,1350000,,RPTNMLNLKHIGFAT56CB,小倆口8期,B1棟5號
屏東市,房地(土地+建物)+車位,屏東縣屏東市中山路,37.05,,鄉村區,乙種建築用地,1120227,土地2建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.01,3,2,2,有,無,6730000,61176,一樓平面,8.05,0,,RPPNMLMJLHIGFAT58CB,藍太之星,A1棟2F號
屏東市,房地(土地+建物)+車位,屏東縣屏東市公正四街,22.04,住,,,1120228,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.2,2,2,2,有,無,9840000,95249,坡道平面,29.59,1400000,,RPPNMLNJLHIGFAT68CB,閱山,2棟A6-10F號
屏東市,房地(土地+建物)+車位,屏東縣屏東市和平路,59.3,住,,,1120223,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,190.85,4,2,2,有,無,13990000,70633,一樓平面,11.19,1300000,,RPQNMLNJLHIGFAT78CB,長億君品,A1棟3樓號
萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉萬丹路二段470號旁,29.92,,鄉村區,乙種建築用地,1120301,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,128.41,3,2,2,有,無,8000000,60178,坡道平面,13.75,1100000,,RPPNMLQJLHIGFAT98CB,萬丹印象,D棟1號
萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉萬丹路二段470號旁,25.15,,鄉村區,乙種建築用地,1120305,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.15,3,2,2,有,無,7230000,63589,坡道平面,13.75,1100000,,RPQNMLQJLHIGFAT09CB,萬丹印象,A棟3號
九如鄉,房地(土地+建物)+車位,屏東縣九如鄉光復街121巷對面,91.32,住,,,1120223,土地6建物1車位1,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,145.68,4,2,4,有,無,9380000,64388,一樓平面,0.0,500000,,RPQNMLRJLHIGFAT56CB,都星領袖NO.2,A棟9號
東港鎮,房地(土地+建物),屏東縣東港鎮延平路,16.5,商,,,1120219,土地6建物1車位0,二層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,71.38,2,2,2,有,無,4900000,68647,,0.0,0,,RPPNMLRJLHIGFDT76CB,東港ONE,B3棟2樓號
東港鎮,房地(土地+建物),屏東縣東港鎮興東路,137.65,住,,,1120228,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,181.63,5,2,4,有,無,16100000,88642,,0.0,0,,RPPNMLSJLHIGFDT86CB,長居(六期),B棟6號
潮州鎮,房地(土地+建物)+車位,屏東縣潮州鎮光復路,37.49,,一般農業區,甲種建築用地,1120215,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,121.08,3,2,2,有,無,6700000,52176,一樓平面,13.75,1100000,,RPPNMLSJLHIGFCT76CB,太友敦煌8,B1棟0號
九如鄉,房地(土地+建物)+車位,屏東縣九如鄉光復街121巷對面,91.32,住,,,1120305,土地6建物1車位1,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,145.68,4,2,4,有,無,9380000,64388,一樓平面,0.0,500000,,RPPNMLSJLHIGFAT56CB,都星領袖NO.2,A棟5號
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉合興路,47.65,住,,,1120213,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,133.46,3,2,2,有,無,7700000,57695,一樓平面,0.0,0,,RPQNMLSJLHIGFAT66CB,森活家二期,A2棟2號
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉合興路,47.65,住,,,1120220,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,133.46,3,2,2,有,無,8250000,61816,一樓平面,0.0,0,,RPRNMLSJLHIGFAT76CB,森活家二期,A5棟1號
潮州鎮,房地(土地+建物),屏東縣潮州鎮復興路,107.95,,一般農業區,甲種建築用地,1120216,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,139.48,4,2,3,有,無,11700000,83883,,0.0,0,,RPPNMLNKLHIGFCT98CB,潮。中洲2,D棟12號
潮州鎮,房地(土地+建物),屏東縣潮州鎮蓬萊里江山路,24.84,,鄉村區,乙種建築用地,1120309,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,67.81,2,2,2,有,無,4258000,62793,,0.0,0,,RPQNMLNKLHIGFCT09CB,蓬萊一品,A棟13號
潮州鎮,房地(土地+建物)+車位,屏東縣潮州鎮三星路二巷,35.52,住,,,1120215,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.27,3,2,2,有,無,7240000,63088,一樓平面,16.53,1200000,,RPPNMLOKLHIGFCT09CB,巷梧桐,A棟6號
潮州鎮,房地(土地+建物)+車位,屏東縣潮州鎮三星路二巷,35.77,住,,,1120215,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.1,3,2,2,有,無,7280000,62960,一樓平面,16.53,1200000,,RPQNMLOKLHIGFCT56CB,巷梧桐,A棟7號
潮州鎮,房地(土地+建物)+車位,屏東縣潮州鎮三星路二巷,35.77,住,,,1120215,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.1,3,2,2,有,無,7510000,65341,一樓平面,16.53,1200000,,RPRNMLOKLHIGFCT66CB,巷梧桐,A棟7號
九如鄉,房地(土地+建物)+車位,屏東縣九如鄉光復街121巷對面,91.32,住,,,1120312,土地6建物1車位1,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,145.68,4,2,4,有,無,9380000,64388,一樓平面,0.0,500000,,RPPNMLOKLHIGFAT88CB,都星領袖NO.2,A棟8號
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,29.43,住,,,1120227,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,88.7,2,2,2,有,無,7230000,76077,一樓平面,11.41,1350000,,RPPNMLPKLHIGFAT98CB,小倆口8期,D1棟4號
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,32.73,住,,,1120304,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.39,3,2,2,有,無,7850000,75599,一樓平面,11.41,1350000,,RPQNMLPKLHIGFAT09CB,小倆口8期,G2棟2號
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,35.27,住,,,1120308,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.01,3,2,2,有,無,8420000,76350,一樓平面,11.41,1350000,,RPRNMLPKLHIGFAT56CB,小倆口8期,D5棟3號
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,35.27,住,,,1120308,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.01,3,2,2,有,無,8420000,76350,一樓平面,11.41,1350000,,RPSNMLPKLHIGFAT66CB,小倆口8期,D5棟4號
屏東市,房地(土地+建物)+車位,屏東縣屏東市 崇朝路183號旁,30.31,住,,,1120224,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.4,2,2,2,有,無,6930000,71861,一樓平面,13.75,1350000,,RPPNMLQKLHIGFAT09CB,泓喬向陽,B棟8號
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉香楊路,30.91,,一般農業區,甲種建築用地,1120219,土地1建物1車位1,三層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,93.77,2,2,1,有,無,6370000,66675,一樓平面,16.23,1200000,,RPQNMLQKLHIGFAT56CB,陽光5,A棟7號
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉香楊路,32.8,,一般農業區,甲種建築用地,1120311,土地1建物1車位1,六層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,98.53,2,2,1,有,無,6700000,66829,一樓平面,16.23,1200000,,RPRNMLQKLHIGFAT66CB,陽光5,A棟6號
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉香楊路,32.8,,一般農業區,甲種建築用地,1120312,土地1建物1車位1,三層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,98.53,2,2,1,有,無,6600000,65614,一樓平面,16.23,1200000,,RPSNMLQKLHIGFAT76CB,陽光5,A棟6號
屏東市,房地(土地+建物)+車位,屏東縣屏東市公正四街,22.35,住,,,1120312,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.35,2,2,2,有,無,9200000,89004,坡道平面,29.59,1300000,,RPPNMLRKLHIGFAT56CB,閱山,2棟A5-6F號
內埔鄉,房地(土地+建物),屏東縣內埔鄉東寧路,31.57,住,,,1120227,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,76.13,2,2,2,有,無,5880000,77236,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費450000元；,RPPNMLTKLHIGFCT96CB,萬吉蒔遇,A3-4號
內埔鄉,房地(土地+建物)+車位,屏東縣內埔鄉東寧路,38.46,住,,,1120224,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.18,3,2,2,有,無,7500000,71367,一樓平面,13.7,900000,,RPQNMLTKLHIGFCT07CB,萬吉蒔遇,B1-5號
內埔鄉,房地(土地+建物),屏東縣內埔鄉康寧路,32.38,住,,,1120225,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,78.91,2,1,2,有,無,4720000,59815,,0.0,0,,RPRNMLTKLHIGFCT17CB,織心院,B棟0號
屏東市,房地(土地+建物),屏東縣屏東市瑞中街瑞華街口H11棟4樓,26.49,住,,,1120303,土地4建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼骨混凝土造,,83.5,2,2,1,有,無,7520000,90060,,0.0,0,,RPPNMLLLLHIGFAT68CB,甲山林花園帝寶,H棟11號
屏東市,房地(土地+建物),屏東縣屏東市瑞中街瑞華街口I11棟3樓,26.49,住,,,1120227,土地4建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼骨混凝土造,,83.5,2,2,1,有,無,7540000,90299,,0.0,0,,RPQNMLLLLHIGFAT78CB,甲山林花園帝寶,I棟11號
屏東市,房地(土地+建物),屏東縣屏東市瑞中街瑞華街口I21棟5樓,27.5,住,,,1120302,土地4建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼骨混凝土造,,86.66,2,2,1,有,無,7670000,88507,,0.0,0,,RPRNMLLLLHIGFAT88CB,甲山林花園帝寶,I棟21號
屏東市,房地(土地+建物),屏東縣屏東市瑞中街瑞華街口I11棟4樓,26.49,住,,,1120225,土地4建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼骨混凝土造,,83.5,2,2,1,有,無,7520000,90060,,0.0,0,,RPSNMLLLLHIGFAT98CB,甲山林花園帝寶,I棟11號
屏東市,房地(土地+建物),屏東縣屏東市瑞中街瑞華街口G9棟3樓,28.01,住,,,1120308,土地4建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼骨混凝土造,,88.25,3,2,2,有,無,7970000,90312,,0.0,0,,RPTNMLLLLHIGFAT09CB,甲山林花園帝寶,G棟9號
屏東市,房地(土地+建物),屏東縣屏東市瑞中街瑞華街口G9棟4樓,28.01,住,,,1120308,土地4建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼骨混凝土造,,88.25,3,2,2,有,無,7950000,90085,,0.0,0,,RPUNMLLLLHIGFAT56CB,甲山林花園帝寶,G棟9號
屏東市,房地(土地+建物),屏東縣屏東市瑞中街瑞華街口I11棟5樓,26.49,住,,,1120315,土地4建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼骨混凝土造,,83.5,2,2,1,有,無,7520000,90060,,0.0,0,,RPVNMLLLLHIGFAT66CB,甲山林花園帝寶,I棟11號
屏東市,房地(土地+建物),屏東縣屏東市瑞中街瑞華街口J7棟3樓,26.83,住,,,1120307,土地4建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼骨混凝土造,,84.64,2,2,2,有,無,7900000,93336,,0.0,0,,RPWNMLLLLHIGFAT76CB,甲山林花園帝寶,J棟7號
東港鎮,房地(土地+建物)+車位,屏東縣東港鎮興東路,26.32,住,,,1120309,土地1建物1車位1,六層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,87.99,2,2,2,有,無,5550000,63075,,0.0,550000,,RPPNMLMLLHIGFDT09CB,波麗市,F2棟6樓號
東港鎮,房地(土地+建物),屏東縣東港鎮興東路,116.23,住,,,1120228,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,193.51,5,2,4,有,無,11700000,60462,,0.0,0,,RPQNMLMLLHIGFDT56CB,波麗市,E棟8號
內埔鄉,房地(土地+建物)+車位,屏東縣內埔鄉東寧路,38.46,住,,,1120312,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.18,3,2,2,有,無,7480000,69529,一樓平面,13.7,1050000,,RPPNMLOLLHIGFCT56CB,萬吉蒔遇,B1-4號
內埔鄉,房地(土地+建物)+車位,屏東縣內埔鄉東寧路,31.57,住,,,1120307,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,89.83,2,2,2,有,無,7000000,78156,一樓平面,13.7,1050000,交易總價含下列非屬預售屋價格之費用:含裝潢費450000元；,RPQNMLOLLHIGFCT66CB,萬吉蒔遇,B3-5號
內埔鄉,房地(土地+建物)+車位,屏東縣內埔鄉東寧路,39.34,住,,,1120311,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.52,3,2,2,有,無,7880000,69922,一樓平面,13.7,1250000,,RPRNMLOLLHIGFCT76CB,萬吉蒔遇,B2-4號
