編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPWNMLOLLHIGFAN09DA,56,13.01,住家用,磚石造,56年10月1日,一層,一層 騎樓,持分移轉
RPUNMLTJNHIGFCN96DA,44,91.80,工業用,鋼筋混凝土加強磚造,68年4月17日,二層,一層 二層,全筆移轉
RPTNMLSJNHIGFCN76DA,46,124.00,住商用,加強磚造,66年6月20日,二層,一層 二層 騎樓,全筆移轉
RPVNMLKKNHIGFAN68DA,41,149.18,住家用,加強磚造,70年11月17日,三層,一層 二層 三層,全筆移轉
RPSNMLPKNHIGFFN76DA,43,103.26,住家用,加強磚造,69年10月2日,二層,一層 二層 騎樓,全筆移轉
RPRNMLTKNHIGFAN56DA,52,193.70,住商用,鋼筋混凝土造,60年10月5日,四層,一層 二層 三層 四層 騎樓,全筆移轉
RPRNMLSKNHIGFFN96DA,25,131.01,住家用,鋼筋混凝土造,87年9月7日,二層,一層 二層 屋頂突出物,全筆移轉
RPQNMLSKNHIGFDN66DA,24,250.35,住商用,鋼筋混凝土造,88年7月7日,四層,一層 二層 三層 四層 陽台 騎樓 夾層,全筆移轉
RPSNMLMLNHIGFCN88DA,37,129.53,廠房、倉庫、宿舍,鋼筋混凝土造,75年10月2日,三層,一層 二層 三層 騎樓,持分移轉
RPSNMLTKNHIGFGN27DA,28,136.56,住家用,鋼筋混凝土造,84年8月24日,三層,一層 二層 三層 陽台 電梯樓梯間,全筆移轉
RPPNMLTKNHIGFFN86DA,30,154.44,住家用,鋼筋混凝土造,82年8月12日,三層,一層 二層 三層 陽台,全筆移轉
RPPNMLMLNHIGFDN68DA,30,23.54,住家用,鋼筋混凝土造,82年6月4日,五層,四層 陽台,全筆移轉
RPPNMLMLNHIGFDN68DA,30,3.43,走廊,鋼筋混凝土造,82年6月4日,五層,,持分移轉
RPPNMLMLNHIGFDN68DA,30,3.51,門廳、樓梯,鋼筋混凝土造,82年6月4日,五層,,持分移轉
RPPNMLPLNHIGFAN68DA,41,18.84,走道、樓梯間、電氣室,鋼筋混凝土造,71年7月9日,七層,,持分移轉
RPPNMLPLNHIGFAN68DA,41,100.02,住家用,鋼筋混凝土造,71年7月9日,七層,三層,全筆移轉
RPPNMLQKNHIGFAN78EA,42,160.00,廠房、辦公室、宿舍,鋼筋混凝土造,70年10月8日,三層,一層 二層 三層 地下層,全筆移轉
RPPNMLRKNHIGFAN88EA,,176.97,住宅、樓梯間,鋼筋混凝土造,112年2月3日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPOOMLNLNHIGFDN78DA,30,25.99,住家用,鋼筋混凝土造,82年6月4日,五層,四層,全筆移轉
RPOOMLNLNHIGFDN78DA,30,3.43,走廊,鋼筋混凝土造,82年6月4日,五層,,持分移轉
RPOOMLNLNHIGFDN78DA,30,3.51,門廳、樓梯,鋼筋混凝土造,82年6月4日,五層,,持分移轉
RPWNMLPKNHIGFHN37DA,4,177.72,住宅、樓梯間,鋼筋混凝土造,108年9月2日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPTNMLOLNHIGFDN66DA,32,26.92,住家用,鋼筋混凝土造,80年4月13日,五層,二層 陽台,全筆移轉
RPTNMLOLNHIGFDN66DA,32,9.11,走廊，梯間，電梯,鋼筋混凝土造,80年4月13日,五層,,持分移轉
RPPNMLPLNHIGFDN98DA,32,20.02,住家用,鋼筋混凝土造,80年4月13日,五層,二層 陽台,全筆移轉
RPPNMLPLNHIGFDN98DA,32,7.16,走廊，梯間，電梯,鋼筋混凝土造,80年4月13日,五層,,持分移轉
RPWNMLOLNHIGFBN76DA,7,307.26,住宅、停車空間、樓梯間,鋼筋混凝土造,105年4月22日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPSNMLPJNHIGFAN78DA,15,27.86,停車空間、防空避難室,鋼筋混凝土造,97年7月10日,十一層,,持分移轉
RPQNMLPLNHIGFAN78DA,23,112.75,住家用,鋼筋混凝土造,89年3月8日,九層,二層 陽台,全筆移轉
RPQNMLPLNHIGFAN78DA,23,61.00,梯間、停車空間、機械室、防空避難室、水塔,鋼筋混凝土造,89年3月8日,九層,,持分移轉
RPTNMLSKNHIGFAN66DA,2,335.43,停車空間、住宅,鋼筋混凝土造,110年3月3日,四層,一層 二層 三層 四層 陽台 地下一層,全筆移轉
RPTNMLSKNHIGFAN66DA,2,49.50,儲藏室、停車空間、台電配電室、電信室,鋼筋混凝土造,110年3月3日,四層,,持分移轉
RPUNMLMLNHIGFDN56DA,15,15.63,防空避難室兼停車空間，台電受電室，電信室，消防機房,鋼筋混凝土造,97年4月3日,七層,,持分移轉
RPQOMLPLNHIGFAN88DA,49,81.90,住家用,加強磚造,63年6月10日,二層,一層 二層,全筆移轉
RPUNMLMLNHIGFDN56DA,15,98.53,住家用,鋼筋混凝土造,97年4月3日,七層,三層 陽台 機械房,全筆移轉
RPUNMLMLNHIGFDN56DA,15,13.01,樓梯間,鋼筋混凝土造,97年4月3日,七層,,持分移轉
RPQNMLTLNHIGFAN66EA,45,161.82,住商用,混凝土造,67年2月2日,三層,一層 二層 三層 騎樓,全筆移轉
RPPNMLNKNHIGFHN09DA,1,210.33,住宅、店鋪,鋼筋混凝土造,111年7月19日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓,全筆移轉
RPPNMLQLNHIGFGN76DA,42,118.98,住家用,加強磚造,69年11月30日,二層,一層 二層 騎樓,全筆移轉
RPSNMLLKNHIGFCN68DA,52,151.20,住家用,加強磚造,60年10月29日,二層,一層 二層 騎樓,全筆移轉
RPUNMLQLNHIGFDN96DA,39,93.55,住家用,鋼筋混凝土造,73年6月5日,五層,三層 陽台,全筆移轉
RPUNMLQLNHIGFDN96DA,39,7.42,見其他登記事項,鋼筋混凝土造,73年6月5日,五層,,持分移轉
RPOPMLNJNHIGFAN38DA,41,93.12,住家用,加強磚造,70年12月9日,二層,一層 二層,全筆移轉
RPQNMLQLNHIGFAN88DA,54,54.93,住家用,鋼筋混凝土加強磚造,58年2月14日,二層,一層 二層,持分移轉
RPWNMLQLNHIGFAN86DA,27,190.87,住家用,鋼筋混凝土造,85年2月7日,四層,一層 二層 三層 四層,全筆移轉
RPWNMLPLNHIGFAN76DA,32,68.25,住家用,鋼筋混凝土造,80年8月16日,九層,五層 陽台,持分移轉
RPWNMLPLNHIGFAN76DA,32,4.47,停車場,鋼筋混凝土造,80年8月16日,,地下層,持分移轉
RPWNMLPLNHIGFAN76DA,32,15.41,避難室、電樓梯、開放空間、車道、交誼廳,鋼筋混凝土造,80年8月16日,九層,,持分移轉
RPWNMLPLNHIGFAN76DA,32,1.10,避難室、電樓梯、開放空間、車道、交誼廳,鋼筋混凝土造,80年8月16日,九層,,持分移轉
RPSOMLOLNHIGFAN98DA,1,88.84,集合住宅,鋼筋混凝土造,111年9月8日,十四層,九層 陽台 雨遮,全筆移轉
RPSOMLOLNHIGFAN98DA,1,85.54,梯間、昇降機間、排煙室、水箱、汙水機房、消防機房、停車空間、防空避難室兼停車空間、台電配電室、電信室、發電機室、公共服務空間、門廳、儲藏室、梯廳、水錶室、機械室等１７項。,鋼筋混凝土造,111年9月8日,十四層,,持分移轉
RPXNMLNLNHIGFBN76DA,34,145.08,住工用,鋼筋混凝土造,77年12月15日,三層,一層 二層 三層 騎樓,全筆移轉
RPPNMLQLNHIGFBN88DA,42,57.40,住家用,鋼筋混凝土加強磚造,70年1月6日,二層,一層 二層 騎樓,持分移轉
RPRNMLTLNHIGFBN76DA,1,174.57,住家用,鋼筋混凝土造,111年11月7日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLTLNHIGFBN56DA,30,169.44,住家用,鋼筋混凝土造,82年9月2日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLTLNHIGFBN56DA,30,65.52,停車場,鋼筋混凝土造,82年9月2日,00Z,,持分移轉
RPQNMLPLNHIGFBN88DA,25,160.00,住商用,鋼筋混凝土造,87年9月9日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮,全筆移轉
RPPNMLKMNHIGFAN28DA,23,116.00,住家用,鋼筋混凝土造,89年10月20日,十四層,二層 陽台,全筆移轉
RPPNMLKMNHIGFAN28DA,23,64.34,停車空間、梯間、防空避難室兼停車場、開放空間、游泳池、梯間機械室、水箱,鋼筋混凝土造,89年10月20日,十四層,,持分移轉
RPVNMLTKNHIGFAN96DA,24,84.00,集合住宅,鋼筋混凝土造,87年12月31日,九層,七層 陽台,全筆移轉
RPVNMLTKNHIGFAN96DA,24,50.20,避難室．停車場．停車空間．自用游泳池．機械室．水塔,鋼筋混凝土造,87年12月31日,九層,,持分移轉
RPTNMLQLNHIGFAN56DA,28,80.99,住家用,鋼筋混凝土造,84年8月25日,八層,五層 陽台 花台,全筆移轉
RPTNMLQLNHIGFAN56DA,28,24.43,屋頂突出物、平台、停車空間、避難室、車道,鋼筋混凝土造,84年8月25日,八層,,持分移轉
RPQNMLNLNHIGFDN88DA,43,89.28,住商用,加強磚造,69年7月1日,二層,一層 二層 電梯樓梯間,全筆移轉
RPQNMLOLNHIGFEN09DA,32,102.10,住家用,鋼筋混凝土造,80年1月17日,二層,一層 二層,全筆移轉
RPQNMLQLNHIGFAN98EA,28,168.13,住家用,鋼筋混凝土造,84年7月4日,七層,五層 陽台,全筆移轉
RPQNMLQLNHIGFAN98EA,28,60.15,避難室、梯間,鋼筋混凝土造,84年7月4日,七層,,持分移轉
RPSNMLLMNHIGFDN98DA,37,41.58,住家用,鋼筋混凝土造,74年12月24日,五層,四層,全筆移轉
RPWNMLKMNHIGFDN66DA,29,200.70,住商用,鋼筋混凝土造,83年5月23日,四層,一層 二層 三層 四層 騎樓 電梯樓梯間 地下層,全筆移轉
RPQOMLTLNHIGFDN96DA,5,95.82,集合住宅,鋼筋混凝土造,107年1月3日,十五層,十一層 陽台 雨遮,全筆移轉
RPQOMLTLNHIGFDN96DA,5,64.13,本共有部分係依使用執照之建築概要表記載項目有停車空間、水箱、安全梯、排煙室、消防機房、機械室、污水機房、防空避難室兼停車空間、台電配電室、水景機房、發電機室、電信室、車道、管委會使用空間、梯廳、開放空間、資源回收室、管道間、梯間、水錶室等２０項,鋼筋混凝土造,107年1月3日,十五層,,持分移轉
