鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
中山區,房地(土地+建物),臺北市中山區新生里松江路330巷23號,10.24,住,,,1120214,土地4建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,51.09,1,1,1,有,無,18000000,352319,,0.0,0,,RPPNMLPKKHIGFCA17CB,松江ONE,B-7F號
北投區,房地(土地+建物)+車位,臺北市北投區振華里東陽街,37.47,住,,,1120211,土地16建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,231.97,3,2,2,有,無,69700000,342872,坡道平面,38.02,3200000,,RPQNMLPKKHIGFEA57DB,璞園?里東,B-11F號
北投區,房地(土地+建物)+車位,臺北市北投區公館路350巷28號,13.85,住,,,1120214,土地9建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.84,2,2,1,有,無,19920000,244979,坡道平面,37.14,2600000,,RPRNMLQKKHIGFEA67CB,欣聯奇岩,F-7F號
文山區,房地(土地+建物)+車位,臺北市文山區光輝路134巷3弄1號,12.71,住,,,1120211,土地1建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,混凝土造,,106.71,2,2,1,有,無,17000000,228003,坡道機械,41.36,2100000,,RPPNMLQKKHIGFAA07CB,文山萃,A棟2號
北投區,房地(土地+建物),臺北市北投區中央北路二段215號,22.86,住,,,1120216,土地7建物1車位0,二層,11,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,117.82,3,2,2,有,無,21000000,178238,,0.0,0,,RPPNMLRKKHIGFEA67DB,品嘉-馥御中央,E-2F號
士林區,房地(土地+建物),臺北市士林區中山北路五段609號,22.81,商,,,1120214,土地22建物1車位0,十層,21,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,183.69,0,0,0,無,無,69950000,380805,,0.0,0,,RPRNMLRKKHIGFEA87DB,築觀,A2-10F號
北投區,房地(土地+建物),臺北市北投區文林北路,43.78,住,,,1120215,土地2建物1車位0,十二層,24,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,200.94,0,0,0,無,無,68680000,341794,,0.0,0,,RPPNMLSKKHIGFEA77DB,樸園璞開石,12F-A4號
北投區,房地(土地+建物)+車位,臺北市北投區文林北路,44.57,住,,,1120217,土地2建物1車位1,五層,24,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,241.4,0,0,0,無,無,69600000,325821,坡道平面,37.3,3100000,,RPQNMLSKKHIGFEA87DB,樸園璞開石,5F-A2號
北投區,房地(土地+建物)+車位,臺北市北投區建民里文林北路75巷,21.77,住,,,1120218,土地1建物1車位1,五層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.17,3,2,2,有,無,36600000,303909,坡道平面,40.32,2000000,,RPRNMLSKKHIGFEA97DB,隆雲心仝聚,D-5F號
松山區,房地(土地+建物),臺北市松山區南京東路五段251巷26號,15.12,住,,,1120213,土地3建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,76.38,2,2,1,有,無,27370000,358340,,0.0,0,,RPPNMLKLKHIGFDA96DB,詠綸湛,B-6F號
