鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術館路２８３號１１樓,18.66,住,,,1120118,土地1建物1車位1,十一層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940831,165.45,2,2,2,有,有,有,33000,199,坡道平面,29.57,0,,RPQNMLLKKHIGFAE17CC
前鎮區,房地(土地+建物),高雄市前鎮區前鎮區中山二路１８２號１５樓,7.62,商,,,1120118,土地1建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000125,91.94,2,2,1,有,有,有,20000,218,,0.0,0,,RPPNMLLKKHIGFCE27CC
小港區,房地(土地+建物),高雄市小港區青山街９７號,359.53,商,,,1120131,土地1建物1車位0,見其他登記事項,1,其他,商業用,鋼筋混凝土造,0840619,218.37,0,0,0,無,無,無,40000,183,,0.0,0,,RPQNMLLKKHIGFCE37CC
前鎮區,房地(土地+建物),高雄市前鎮區中山二路９０號１３F,10.0,住,,,1120210,土地1建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981224,58.22,2,1,1,有,無,有,22500,386,,0.0,0,,RPPNMLMKKHIGFCE37CC
小港區,建物,高雄市小港區秀峰街１巷５１之２號四樓,0.0,住,,,1120201,土地0建物1車位0,四層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830929,28.369999999999997,1,0,1,有,有,有,9000,317,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為10000元，選擇代管方案需打9折，實際租賃契約金額為9000元。水電費、瓦斯費由承租人負擔。,RPPNMLNKKHIGFCE47CC
小港區,建物,高雄市小港區學府路１６８巷３０號二樓,0.0,住,,,1120201,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670601,124.44,3,2,2,有,無,有,12000,96,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為13334元，選擇代管方案需打9折，實際租賃契約金額為12000元。水電費、瓦斯費由承租人負擔。,RPQNMLNKKHIGFCE57CC
小港區,建物,高雄市小港區宏平路４９５之２號,0.0,商,,,1120201,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0741204,88.23,3,2,2,有,無,有,16000,181,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為17778元，選擇代管方案需打9折，實際租賃契約金額為16000元。水電費、瓦斯費由承租人負擔。,RPRNMLNKKHIGFCE67CC
三民區,房地(土地+建物)+車位,高雄市三民區北安街８２號１２樓,14.56,住,,,1120208,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1101020,118.73,2,1,1,有,有,有,28000,236,坡道平面,28.98,0,,RPPNMLNKKHIGFDE57CC
三民區,房地(土地+建物),高雄市三民區正忠路３５１巷１之５號四樓,10.11,商,,,1120120,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030815,85.75,2,1,1,有,有,有,16000,187,,0.0,0,,RPQNMLNKKHIGFDE67CC
三民區,房地(土地+建物)+車位,高雄市三民區同盟二路５５號１３樓,15.71,住,,,1120120,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831229,146.18,3,2,2,有,有,有,29000,198,坡道平面,0.0,0,,RPRNMLNKKHIGFDE77CC
三民區,建物,高雄市三民區建國三路２０號十三樓之２,0.0,商,,,1120206,土地0建物1車位0,十三層,21,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840615,34.2,1,0,1,有,有,有,5500,161,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為6112元，選擇代管方案需打9折，實際租賃契約金額為5500元。水電費、瓦斯費由承租人負擔。,RPSNMLNKKHIGFDE87CC
鼓山區,建物,高雄市鼓山區美賢街５６號八樓,0.0,住,,,1120116,土地0建物1車位1,八層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020129,302.2,3,2,2,有,有,有,55000,182,坡道平面,37.85,0,租金含管理費。,RPPNMLNKKHIGFAE27CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區神農路２０１號２１樓,21.33,商,,,1120203,土地1建物1車位1,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970709,290.41,3,2,2,有,有,有,48000,165,坡道平面,29.96,0,,RPRNMLNKKHIGFAE47CC
新興區,房地(土地+建物),高雄市新興區林森一路３號,55.0,商,,,1120210,土地1建物1車位0,見其它登記事項,3,店面(店鋪),,加強磚造,0501130,154.2,2,3,2,有,無,無,36000,233,,0.0,0,,RPPNMLNKKHIGFBE37CC
苓雅區,房地(土地+建物),高雄市苓雅區廣州一街１４９-２號,3695.56,住,,,1120210,土地1建物1車位0,見其它登記事項,12,店面(店鋪),,鋼筋混凝土造,0731106,73.85,0,0,0,無,無,無,75000,1016,,0.0,0,,RPQNMLNKKHIGFBE47CC
苓雅區,建物,高雄市苓雅區中正二路１８４號,0.0,商,,,1120203,土地0建物1車位0,見其它登記事項,18,辦公商業大樓,,鋼筋混凝土造,0770209,642.75,0,0,0,無,有,有,150000,233,,0.0,0,,RPRNMLNKKHIGFBE57CC
苓雅區,建物,高雄市苓雅區忠孝二路５６巷１９號５樓,0.0,商,,,1120204,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0750324,117.64000000000001,3,1,2,有,無,有,18000,153,,0.0,0,,RPOOMLNKKHIGFBE37CC
左營區,房地(土地+建物),高雄市左營區明誠二路５３５號,70.0,住,,,1120211,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0830321,271.08,8,2,5,有,無,有,55000,203,,0.0,0,,RPPNMLNKKHIGFEE67CC
楠梓區,房地(土地+建物)+車位,高雄市楠梓區高雄大學路２９８號１２樓,22.51,住,,,1120209,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100513,164.35000000000002,3,2,2,有,有,有,23000,140,坡道平面,31.89,0,,RPVNMLNKKHIGFEE28CC
楠梓區,房地(土地+建物),高雄市楠梓區旗楠路７８９號,78.0,住,,,1120208,土地1建物1車位0,全,3,透天厝,,鋼筋混凝土造,0690813,177.77,1,1,1,有,無,有,22000,124,,0.0,0,,RPWNMLNKKHIGFEE38CC
楠梓區,建物,高雄市楠梓區旗楠路長安巷３０弄７號十樓,0.0,商,,,1120206,土地0建物1車位0,十層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821115,104.24,3,1,2,有,有,有,14000,134,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件，評定市價租金為15556元，選擇代管方案需打9折，實際租賃契約金額為14000元。水電費、瓦斯費由承租人負擔。,RPXNMLNKKHIGFEE48CC
楠梓區,建物,高雄市楠梓區興楠路３５５巷８３號七樓之５,0.0,商,,,1120205,土地0建物1車位0,七層,13,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0960604,15.19,1,0,1,有,有,有,4200,276,,0.0,0,,RPPOMLNKKHIGFEE77CC
