鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
斗六市,建物,雲林縣斗六市嘉東南路５０巷２０號,0.0,,特定農業區,甲種建築用地,1120119,土地0建物0車位0,二層,3,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960208,12.08,1,0,1,有,無,有,3300,273,,0.0,0,,RPTNMLNKKHIGFAP78CC
斗六市,建物,雲林縣斗六市樂利街５３號七樓之３６,0.0,住,,,1120201,土地0建物1車位0,七層,7,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0990223,15.549999999999999,1,0,1,有,有,有,4100,264,,0.0,0,,RPPNMLPKKHIGFAP58CC
斗六市,建物,雲林縣斗六市樂利街５３號二樓之２５,0.0,住,,,1120207,土地0建物1車位0,二層,7,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0990223,15.549999999999999,1,0,1,有,有,有,4200,270,,0.0,0,,RPQNMLPKKHIGFAP68CC
斗六市,建物,雲林縣斗六市樂利街５３號六樓之３５,0.0,住,,,1120203,土地0建物1車位0,六層,7,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0990223,20.13,1,0,1,有,有,有,4200,209,,0.0,0,,RPRNMLPKKHIGFAP78CC
斗六市,房地(土地+建物),雲林縣斗六市公正街３９號６樓之２０,3.45,商,,,1120215,土地1建物1車位0,六層,10,套房(1房1廳1衛),住家用,鋼筋混凝土造,0871030,38.37,1,1,1,有,有,有,6000,156,,0.0,0,,RPPNMLQKKHIGFAP68CC
斗六市,房地(土地+建物),雲林縣斗六市北平路５５巷１１９號,153.0,住,,,1120130,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0660915,94.92,2,3,2,有,無,有,12000,126,,0.0,0,,RPQNMLQKKHIGFAP78CC
斗六市,建物,雲林縣斗六市永昌西街２號七樓,0.0,商,,,1120215,土地0建物1車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831220,119.84,3,2,2,有,有,有,12000,100,,0.0,0,水電費、瓦斯費由承租人負擔。,RPRNMLQKKHIGFAP88CC
斗六市,建物,雲林縣斗六市明德北路三段３號三樓之８,0.0,住,,,1120217,土地0建物1車位0,三層,16,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860515,40.89,1,0,1,有,有,有,6000,147,,0.0,0,每月水電瓦斯費由承租人另外負擔。,RPPNMLSKKHIGFAP88CC
斗六市,建物,雲林縣斗六市樂利街５３號五樓之１,0.0,住,,,1120205,土地0建物1車位0,五層,7,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0990223,20.14,1,0,1,有,有,有,4500,223,,0.0,0,,RPPNMLKLKHIGFAP18CC
斗六市,建物,雲林縣斗六市樂利街５３號七樓之２２,0.0,住,,,1120207,土地0建物1車位0,七層,7,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0990223,15.549999999999999,1,0,1,有,有,有,4200,270,,0.0,0,,RPQNMLKLKHIGFAP28CC
斗六市,建物,雲林縣斗六市樂利街５３號二樓之１３,0.0,住,,,1120210,土地0建物1車位0,二層,7,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0990223,15.549999999999999,1,0,1,有,有,有,4200,270,,0.0,0,,RPPNMLMLKHIGFAP38CC
斗六市,建物,雲林縣斗六市樂利街５３號三樓之１２,0.0,住,,,1120204,土地0建物1車位0,三層,7,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0990223,15.549999999999999,1,0,1,有,有,有,4200,270,,0.0,0,,RPQNMLMLKHIGFAP48CC
斗六市,建物,雲林縣斗六市樂利街５３號二樓之２１,0.0,住,,,1120210,土地0建物1車位0,二層,7,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0990223,15.440000000000001,1,0,1,有,有,有,4200,272,,0.0,0,,RPRNMLMLKHIGFAP58CC
斗六市,建物,雲林縣斗六市樂利街５３號四樓之３１,0.0,住,,,1120210,土地0建物1車位0,四層,7,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0990223,18.34,1,0,1,有,有,有,4200,229,,0.0,0,,RPSNMLMLKHIGFAP68CC
斗六市,房地(土地+建物),雲林縣斗六市雲林路二段２１１號４樓之 ６,3.83,商,,,1120223,土地1建物1車位0,四層,13,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0840513,29.47,1,0,1,有,有,有,7000,238,,0.0,0,電視1台沙發一組茶几一件冰箱一台洗衣機一台床組頭一件衣櫃一組冷氣一台,RPPNMLLJLHIGFAP18CC
斗六市,房地(土地+建物),雲林縣斗六市科加六路７５號,88.4,,工業區,丁種建築用地,1120224,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,1110804,165.6,4,2,5,有,無,有,20000,121,,0.0,0,每月水電瓦斯、網路費由承租人另外負擔。,RPPNMLNJLHIGFAP38CC
斗六市,建物,雲林縣斗六市樂利街５３號二樓之３１,0.0,住,,,1120215,土地0建物1車位0,二層,7,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0990223,15.440000000000001,1,0,1,有,有,有,4200,272,,0.0,0,,RPPNMLQJLHIGFAP68CC
