鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮石川路２之３號二樓之７,24.36,,鄉村區,乙種建築用地,1220323,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1111202,100.66,2,2,1,有,有,5150000,51162,坡道機械,0.0,0,,RPTNMLSLLHIGFBM56DA,48.88,0.0,7.29,有,0001
竹山鎮,土地,紫南段190地號,1142.34,,特定農業區,農牧用地,1120601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3533000,3093,,0.0,0,,RPPNMLLJOHIGFDM38DA,0.0,0.0,0.0,無,
竹山鎮,房地(土地+建物),南投縣竹山鎮下橫街第一巷１４之１號,72.0,商,,,1120605,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0590916,103.82,4,1,2,有,無,1950000,18783,,0.0,0,,RPRNMLPJOHIGFDM09EA,103.82,0.0,0.0,無,
魚池鄉,土地,內池段1218地號,135.21,農,,,1120601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,189000,1398,,0.0,0,,RPUNMLRJOHIGFCM76DA,0.0,0.0,0.0,無,
鹿谷鄉,土地,隆鳳段1140地號,414.91,,山坡地保育區,農牧用地,1120502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,723,,0.0,0,,RPRNMLOJNHIGFDM78DA,0.0,0.0,0.0,無,
埔里鎮,土地,竹圍段281地號,2.35,住,,,1120501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,50000,21277,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLTJNHIGFCM66DA,0.0,0.0,0.0,無,0002
竹山鎮,房地(土地+建物),南投縣竹山鎮山崇巷５之１３號,137.77,,鄉村區,乙種建築用地,1120508,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0840822,220.72,4,2,3,有,無,3900000,17669,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPRNMLSJNHIGFDM56DA,205.33,5.13,10.26,無,
竹山鎮,土地,勞水坑段126-82地號,4217.0,,山坡地保育區,農牧用地,1120504,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,711,,0.0,0,,RPVNMLTJNHIGFDM07DA,0.0,0.0,0.0,無,
名間鄉,土地,三崙段499地號,2739.5,,一般農業區,農牧用地,1120501,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6500000,2373,,0.0,0,,RPPNMLKKNHIGFAM97DA,0.0,0.0,0.0,無,
仁愛鄉,土地,武界段880地號,98.0,,森林區,農牧用地,1120501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,120000,1224,,0.0,0,土地標示為南投縣仁愛鄉武界段880地號之原住民保留地。含土地增值稅或其他稅費2778元；其他 印花稅:9元；,RPQNMLLKNHIGFCM38DA,0.0,0.0,0.0,無,
南投市,房地(土地+建物),南投縣南投市中興路田園二村６８號,105.72,住,,,1120502,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0650712,81.56,4,2,2,有,無,5250000,64370,,0.0,0,,RPRNMLMJNHIGFAM28DA,81.56,0.0,0.0,無,
竹山鎮,土地,番子田段28-4地號,1001.0,,山坡地保育區,林業用地,1120512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,100000,100,,0.0,0,,RPWNMLMKNHIGFDM56DA,0.0,0.0,0.0,無,
竹山鎮,房地(土地+建物),南投縣竹山鎮下橫街４８之５號,59.0,商,,,1120502,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0521020,120.6,2,1,1,有,無,6500000,53897,,0.0,0,,RPXNMLMKNHIGFDM66DA,120.6,0.0,0.0,無,
集集鎮,土地,南隘寮段678地號,60.25,,鄉村區,乙種建築用地,1120501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,860000,14274,,0.0,0,未登記建物；,RPPNMLMKNHIGFEM68EA,0.0,0.0,0.0,無,
中寮鄉,土地,福山段467-2地號,175.0,,山坡地保育區,農牧用地,1120503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,50000,286,,0.0,0,,RPPNMLMKNHIGFAM28EA,0.0,0.0,0.0,無,
中寮鄉,土地,清水段781地號,110.0,,山坡地保育區,丙種建築用地,1120503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,141900,1290,,0.0,0,政府機關標讓售；,RPPNMLPKNHIGFAM58EA,0.0,0.0,0.0,無,
草屯鎮,房地(土地+建物),南投縣草屯鎮明賢街一段５２巷１３號四樓,12.92,住,,,1120501,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850613,85.88,2,2,1,有,有,4500000,52399,,0.0,0,,RPPNMLMJNHIGFBM18DA,56.21,2.28,4.0,有,
草屯鎮,土地,日新段879-1地號,9.97,工,,,1120502,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,80000,8024,,0.0,0,,RPSNMLPKNHIGFBM88DA,0.0,0.0,0.0,無,0003
竹山鎮,土地,文田段1165地號,18132.01,,山坡地保育區,林業用地,1120509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,550000,30,,0.0,0,,RPRNMLTJNHIGFDM66DA,0.0,0.0,0.0,無,
竹山鎮,房地(土地+建物),南投縣竹山鎮前山路一段鹽埕巷５２號,78.0,住,,,1120501,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0691231,96.95,2,2,2,有,無,2600000,26818,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPQNMLQKNHIGFDM98DA,96.95,0.0,0.0,無,
埔里鎮,房地(土地+建物),南投縣埔里鎮民族路１０１巷１１號,92.91,住,,,1120504,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0771105,105.4,3,2,2,有,無,5400000,51233,,0.0,0,頂樓加蓋；,RPSNMLQKNHIGFCM09DA,105.4,0.0,0.0,無,
草屯鎮,土地,新屋段1164地號,207.58,農,,,1120501,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7533600,36293,,0.0,0,,RPRNMLPKNHIGFBM78DA,0.0,0.0,0.0,無,0004
南投市,房地(土地+建物)+車位,南投縣南投市建國路１０５號五樓之３,13.0,住,,,1120506,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851121,121.1,3,2,2,有,有,4750000,39224,升降機械,0.0,0,,RPSNMLRKNHIGFAM98DA,78.16,1.33,9.21,有,
南投市,土地,光復段412地號,966.0,,特定農業區,農牧用地,1120505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9930000,10280,,0.0,0,未登記建物；,RPWNMLPJNHIGFAM09DA,0.0,0.0,0.0,無,
名間鄉,土地,新弓鞋段820地號,220.75,,一般農業區,農牧用地,1120508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,650000,2945,,0.0,0,,RPPNMLSKNHIGFAM88EA,0.0,0.0,0.0,無,
竹山鎮,土地,坪林段200-3地號,1001.46,,山坡地保育區,林業用地,1120503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,100000,100,,0.0,0,,RPPNMLRKNHIGFDM09EA,0.0,0.0,0.0,無,
