鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國聯五路與國民九街交叉路口,10.68,商,,,1120219,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.79,2,2,2,有,無,11510000,102158,坡道平面,24.72,1900000,,RPPNMLTKKHIGFAU76CB,超綻,D棟1-10F號
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國聯五路與國民九街交叉路口,8.3,商,,,1120215,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.17,2,2,1,有,無,8600000,92580,坡道平面,24.72,1800000,,RPSNMLTKKHIGFAU07CB,超綻,D棟7-07F號
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯五路與國民九街交叉路口,8.9,商,,,1120219,土地1建物1車位0,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,77.37,2,2,1,有,無,6940000,89699,,0.0,0,,RPQNMLKLKHIGFAU68CB,超綻,A棟5-04F號
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉吉祥五街,41.4,住,,,1120218,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,165.68,3,2,2,有,無,12205000,78072,坡道平面,24.72,1200000,,RPPNMLPLKHIGFAU09CB,天悅,B棟B1號
花蓮市,房地(土地+建物),花蓮縣花蓮市中華路506號旁,20.47,住,,,1120217,土地1建物1車位0,三層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,82.72,2,2,1,有,無,6760000,81721,,0.0,0,,RPPNMLMJLHIGFAU68CB,家福春天,B棟A號
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慶北一街,87.6,住,,,1120211,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,187.79,4,2,5,有,無,13500000,71889,,0.0,0,本買賣土地標的含慶豐段 2054-5 地號土地，面積計 4平方公尺，使用分區為都市計畫內道路用地，一併移轉買方。,RPPNMLRJLHIGFAU56CB,慶豐家康,A2號
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中原路一段,25.0,住,,,1120225,土地2建物1車位0,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.6,2,2,2,有,無,7130000,73810,,0.0,0,,RPPNMLSJLHIGFAU66CB,馥鈺,B棟6樓號
吉安鄉,房地(土地+建物),花蓮縣吉安鄉昌隆三街,19.5,住,,,1120221,土地1建物1車位0,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.82,1,2,1,有,無,5500000,77662,,0.0,0,,RPQNMLSJLHIGFAU76CB,欣悅敦峰,B棟06號
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市建德街,57.5,住,,,1120214,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,182.37,3,2,2,有,無,15100000,86115,一樓平面,23.28,1400000,,RPPNMLKKLHIGFAU58CB,宜和四季,1棟D號
吉安鄉,房地(土地+建物),花蓮縣吉安鄉廣豐一街,118.81,,特定農業區,甲種建築用地,1120223,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,208.97,5,2,5,有,無,14000000,66995,,0.0,0,,RPPNMLMKLHIGFAU78CB,恆大稻園,1棟F號
