編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRNMLOJNHIGFEP56DA,,46.28,住家用,木造,,一層,一層,全筆移轉
RPPNMLLKNHIGFEP78DA,42,106.64,住家用,加強磚造,70年5月20日,二層,一層 二層 陽台,全筆移轉
RPRNMLQKNHIGFCP66DA,19,320.18,住商用,鋼骨,93年4月5日,二層,一層 二層,全筆移轉
RPPNMLMLNHIGFBP68DA,5,3426.78,鴨舍〈含戲水池〉、管理室、隔離檢疫場所、倉儲設施、檢驗及資料處理室、堆肥舍、雨棚,磚木造、加強磚造,106年11月9日,一層,一層,全筆移轉
RPUNMLTJNHIGFDP27DA,16,21.61,集合住宅,鋼筋混凝土造,96年2月5日,十三層,十二層 陽台,全筆移轉
RPUNMLTJNHIGFDP27DA,16,8.44,防空避難室、停車空間、管理委員會使用空間、門廳、門廊、車道、樓梯間、機械室、水箱,鋼筋混凝土造,96年2月5日,十三層,,持分移轉
RPPNMLTKNHIGFAP56DA,17,153.59,住家用,鋼筋混凝土造,95年5月24日,三層,一層 二層 三層 電梯樓梯間 見其他登記事項,全筆移轉
RPQNMLMLNHIGFAP68DA,2,38.02,集合住宅,鋼筋混凝土造,110年6月10日,七層,六層 陽台,全筆移轉
RPQNMLMLNHIGFAP68DA,2,18.17,停車空間、管理委員會空間、樓梯間、走廊、車道、機械式、水箱,鋼筋混凝土造,110年6月10日,七層,,持分移轉
RPUQMLPKNHIGFAP96DA,30,32.90,住家用,鋼筋混凝土造,82年9月10日,六層,五層,全筆移轉
RPUQMLPKNHIGFAP96DA,30,11.09,共有部份,鋼筋混凝土造,82年9月10日,六層,,持分移轉
RPUQMLPKNHIGFAP96DA,30,7.86,共有部份,鋼筋混凝土造,82年9月10日,六層,,持分移轉
RPPNMLMLNHIGFDP98EA,8,197.58,住宅、停車空間,鋼筋混凝土造,104年10月2日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPXNMLNLNHIGFAP86DA,25,28.09,住家用,鋼筋混凝土造,87年10月30日,十層,五層,全筆移轉
RPXNMLNLNHIGFAP86DA,25,13.11,共有部份,鋼筋混凝土造,87年10月30日,十層,,持分移轉
RPXNMLNLNHIGFAP86DA,25,8.28,共有部份,鋼筋混凝土造,87年10月30日,十層,,持分移轉
